document_index,run_id,protocol_id,scenario_id,token_id,token,count
17,extended_run_001,prt_0017_00,scn_0017,11,fact_success__absent,1
17,extended_run_001,prt_0017_00,scn_0017,15,prior_alpha_ratio__level_mid,1
17,extended_run_001,prt_0017_00,scn_0017,16,prior_attention_deficit__level_high,1
17,extended_run_001,prt_0017_00,scn_0017,19,prior_coding_tool_type__value_codebook,1
17,extended_run_001,prt_0017_00,scn_0017,24,prior_condition_mean_adjusted_attention__level_low,1
17,extended_run_001,prt_0017_00,scn_0017,27,prior_condition_noise_adjustment__level_low,1
17,extended_run_001,prt_0017_00,scn_0017,30,prior_condition_noise_level__level_low,1
17,extended_run_001,prt_0017_00,scn_0017,34,prior_condition_profile__value_normal,1
17,extended_run_001,prt_0017_00,scn_0017,36,prior_condition_time_pressure__level_low,1
17,extended_run_001,prt_0017_00,scn_0017,40,prior_condition_total_adjusted_time__level_mid,1
17,extended_run_001,prt_0017_00,scn_0017,42,prior_control_expected_detection_rate__level_low,1
17,extended_run_001,prt_0017_00,scn_0017,45,prior_control_intensity__level_low,1
17,extended_run_001,prt_0017_00,scn_0017,47,prior_control_marker_ratio__level_high,1
17,extended_run_001,prt_0017_00,scn_0017,51,prior_digit_ratio__level_low,1
17,extended_run_001,prt_0017_00,scn_0017,55,prior_expected_error_probability__level_mid,1
17,extended_run_001,prt_0017_00,scn_0017,57,prior_manual_operation_count__level_low,1
17,extended_run_001,prt_0017_00,scn_0017,61,prior_mean_complexity__level_mid,1
17,extended_run_001,prt_0017_00,scn_0017,64,prior_mean_message_criticality__level_mid,1
17,extended_run_001,prt_0017_00,scn_0017,66,prior_memory_load_index__level_low,1
17,extended_run_001,prt_0017_00,scn_0017,70,prior_message_entropy_estimate__level_mid,1
17,extended_run_001,prt_0017_00,scn_0017,73,prior_message_length__level_mid,1
17,extended_run_001,prt_0017_00,scn_0017,75,prior_operator_attention__level_low,1
17,extended_run_001,prt_0017_00,scn_0017,79,prior_operator_error_susceptibility__level_mid,1
17,extended_run_001,prt_0017_00,scn_0017,82,prior_operator_fatigue__level_mid,1
17,extended_run_001,prt_0017_00,scn_0017,84,prior_operator_skill__level_low,1
17,extended_run_001,prt_0017_00,scn_0017,88,prior_operator_total_estimated_time__level_mid,1
17,extended_run_001,prt_0017_00,scn_0017,90,prior_procedure_branch_count__level_low,1
17,extended_run_001,prt_0017_00,scn_0017,93,prior_procedure_steps__level_low,1
17,extended_run_001,prt_0017_00,scn_0017,96,prior_repetition_expected_count__level_low,1
17,extended_run_001,prt_0017_00,scn_0017,100,prior_symbol_group_count__level_mid,1
17,extended_run_001,prt_0017_00,scn_0017,102,prior_time_pressure_index__level_low,1
17,extended_run_001,prt_0017_00,scn_0017,106,prior_total_nominal_time__level_mid,1
17,extended_run_001,prt_0017_00,scn_0017,108,prior_verification_required__present,1
18,extended_run_001,prt_0018_00,scn_0018,2,fact_duration_sec__level_mid,1
18,extended_run_001,prt_0018_00,scn_0018,3,fact_error_count__level_high,1
18,extended_run_001,prt_0018_00,scn_0018,7,fact_recheck_count__level_low,1
18,extended_run_001,prt_0018_00,scn_0018,10,fact_reject_count__present,1
18,extended_run_001,prt_0018_00,scn_0018,11,fact_success__absent,1
18,extended_run_001,prt_0018_00,scn_0018,13,prior_alpha_ratio__level_high,1
18,extended_run_001,prt_0018_00,scn_0018,16,prior_attention_deficit__level_high,1
18,extended_run_001,prt_0018_00,scn_0018,19,prior_coding_tool_type__value_codebook,1
18,extended_run_001,prt_0018_00,scn_0018,24,prior_condition_mean_adjusted_attention__level_low,1
18,extended_run_001,prt_0018_00,scn_0018,27,prior_condition_noise_adjustment__level_low,1
18,extended_run_001,prt_0018_00,scn_0018,30,prior_condition_noise_level__level_low,1
18,extended_run_001,prt_0018_00,scn_0018,34,prior_condition_profile__value_normal,1
18,extended_run_001,prt_0018_00,scn_0018,36,prior_condition_time_pressure__level_low,1
18,extended_run_001,prt_0018_00,scn_0018,40,prior_condition_total_adjusted_time__level_mid,1
18,extended_run_001,prt_0018_00,scn_0018,42,prior_control_expected_detection_rate__level_low,1
18,extended_run_001,prt_0018_00,scn_0018,45,prior_control_intensity__level_low,1
18,extended_run_001,prt_0018_00,scn_0018,48,prior_control_marker_ratio__level_low,1
18,extended_run_001,prt_0018_00,scn_0018,52,prior_digit_ratio__level_mid,1
18,extended_run_001,prt_0018_00,scn_0018,53,prior_expected_error_probability__level_high,1
18,extended_run_001,prt_0018_00,scn_0018,57,prior_manual_operation_count__level_low,1
18,extended_run_001,prt_0018_00,scn_0018,61,prior_mean_complexity__level_mid,1
18,extended_run_001,prt_0018_00,scn_0018,64,prior_mean_message_criticality__level_mid,1
18,extended_run_001,prt_0018_00,scn_0018,67,prior_memory_load_index__level_mid,1
18,extended_run_001,prt_0018_00,scn_0018,70,prior_message_entropy_estimate__level_mid,1
18,extended_run_001,prt_0018_00,scn_0018,73,prior_message_length__level_mid,1
18,extended_run_001,prt_0018_00,scn_0018,75,prior_operator_attention__level_low,1
18,extended_run_001,prt_0018_00,scn_0018,79,prior_operator_error_susceptibility__level_mid,1
18,extended_run_001,prt_0018_00,scn_0018,82,prior_operator_fatigue__level_mid,1
18,extended_run_001,prt_0018_00,scn_0018,84,prior_operator_skill__level_low,1
18,extended_run_001,prt_0018_00,scn_0018,88,prior_operator_total_estimated_time__level_mid,1
18,extended_run_001,prt_0018_00,scn_0018,90,prior_procedure_branch_count__level_low,1
18,extended_run_001,prt_0018_00,scn_0018,93,prior_procedure_steps__level_low,1
18,extended_run_001,prt_0018_00,scn_0018,96,prior_repetition_expected_count__level_low,1
18,extended_run_001,prt_0018_00,scn_0018,100,prior_symbol_group_count__level_mid,1
18,extended_run_001,prt_0018_00,scn_0018,102,prior_time_pressure_index__level_low,1
18,extended_run_001,prt_0018_00,scn_0018,106,prior_total_nominal_time__level_mid,1
18,extended_run_001,prt_0018_00,scn_0018,108,prior_verification_required__present,1
19,extended_run_001,prt_0019_00,scn_0019,0,fact_duration_sec__level_high,1
19,extended_run_001,prt_0019_00,scn_0019,3,fact_error_count__level_high,1
19,extended_run_001,prt_0019_00,scn_0019,7,fact_recheck_count__level_low,1
19,extended_run_001,prt_0019_00,scn_0019,10,fact_reject_count__present,1
19,extended_run_001,prt_0019_00,scn_0019,11,fact_success__absent,1
19,extended_run_001,prt_0019_00,scn_0019,13,prior_alpha_ratio__level_high,1
19,extended_run_001,prt_0019_00,scn_0019,16,prior_attention_deficit__level_high,1
19,extended_run_001,prt_0019_00,scn_0019,19,prior_coding_tool_type__value_codebook,1
19,extended_run_001,prt_0019_00,scn_0019,24,prior_condition_mean_adjusted_attention__level_low,1
19,extended_run_001,prt_0019_00,scn_0019,27,prior_condition_noise_adjustment__level_low,1
19,extended_run_001,prt_0019_00,scn_0019,30,prior_condition_noise_level__level_low,1
19,extended_run_001,prt_0019_00,scn_0019,34,prior_condition_profile__value_normal,1
19,extended_run_001,prt_0019_00,scn_0019,36,prior_condition_time_pressure__level_low,1
19,extended_run_001,prt_0019_00,scn_0019,38,prior_condition_total_adjusted_time__level_high,1
19,extended_run_001,prt_0019_00,scn_0019,42,prior_control_expected_detection_rate__level_low,1
19,extended_run_001,prt_0019_00,scn_0019,45,prior_control_intensity__level_low,1
19,extended_run_001,prt_0019_00,scn_0019,48,prior_control_marker_ratio__level_low,1
19,extended_run_001,prt_0019_00,scn_0019,52,prior_digit_ratio__level_mid,1
19,extended_run_001,prt_0019_00,scn_0019,53,prior_expected_error_probability__level_high,1
19,extended_run_001,prt_0019_00,scn_0019,56,prior_manual_operation_count__level_high,1
19,extended_run_001,prt_0019_00,scn_0019,59,prior_mean_complexity__level_high,1
19,extended_run_001,prt_0019_00,scn_0019,64,prior_mean_message_criticality__level_mid,1
19,extended_run_001,prt_0019_00,scn_0019,65,prior_memory_load_index__level_high,1
19,extended_run_001,prt_0019_00,scn_0019,68,prior_message_entropy_estimate__level_high,1
19,extended_run_001,prt_0019_00,scn_0019,71,prior_message_length__level_high,1
19,extended_run_001,prt_0019_00,scn_0019,75,prior_operator_attention__level_low,1
19,extended_run_001,prt_0019_00,scn_0019,79,prior_operator_error_susceptibility__level_mid,1
19,extended_run_001,prt_0019_00,scn_0019,82,prior_operator_fatigue__level_mid,1
19,extended_run_001,prt_0019_00,scn_0019,84,prior_operator_skill__level_low,1
19,extended_run_001,prt_0019_00,scn_0019,86,prior_operator_total_estimated_time__level_high,1
19,extended_run_001,prt_0019_00,scn_0019,91,prior_procedure_branch_count__level_mid,1
19,extended_run_001,prt_0019_00,scn_0019,94,prior_procedure_steps__level_mid,1
19,extended_run_001,prt_0019_00,scn_0019,96,prior_repetition_expected_count__level_low,1
19,extended_run_001,prt_0019_00,scn_0019,98,prior_symbol_group_count__level_high,1
19,extended_run_001,prt_0019_00,scn_0019,102,prior_time_pressure_index__level_low,1
19,extended_run_001,prt_0019_00,scn_0019,104,prior_total_nominal_time__level_high,1
19,extended_run_001,prt_0019_00,scn_0019,108,prior_verification_required__present,1
20,extended_run_001,prt_0020_00,scn_0020,0,fact_duration_sec__level_high,1
20,extended_run_001,prt_0020_00,scn_0020,3,fact_error_count__level_high,1
20,extended_run_001,prt_0020_00,scn_0020,7,fact_recheck_count__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,9,fact_reject_count__absent,1
20,extended_run_001,prt_0020_00,scn_0020,11,fact_success__absent,1
20,extended_run_001,prt_0020_00,scn_0020,15,prior_alpha_ratio__level_mid,1
20,extended_run_001,prt_0020_00,scn_0020,16,prior_attention_deficit__level_high,1
20,extended_run_001,prt_0020_00,scn_0020,19,prior_coding_tool_type__value_codebook,1
20,extended_run_001,prt_0020_00,scn_0020,24,prior_condition_mean_adjusted_attention__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,27,prior_condition_noise_adjustment__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,30,prior_condition_noise_level__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,34,prior_condition_profile__value_normal,1
20,extended_run_001,prt_0020_00,scn_0020,36,prior_condition_time_pressure__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,38,prior_condition_total_adjusted_time__level_high,1
20,extended_run_001,prt_0020_00,scn_0020,42,prior_control_expected_detection_rate__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,45,prior_control_intensity__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,48,prior_control_marker_ratio__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,52,prior_digit_ratio__level_mid,1
20,extended_run_001,prt_0020_00,scn_0020,55,prior_expected_error_probability__level_mid,1
20,extended_run_001,prt_0020_00,scn_0020,56,prior_manual_operation_count__level_high,1
20,extended_run_001,prt_0020_00,scn_0020,60,prior_mean_complexity__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,62,prior_mean_message_criticality__level_high,1
20,extended_run_001,prt_0020_00,scn_0020,67,prior_memory_load_index__level_mid,1
20,extended_run_001,prt_0020_00,scn_0020,69,prior_message_entropy_estimate__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,71,prior_message_length__level_high,1
20,extended_run_001,prt_0020_00,scn_0020,75,prior_operator_attention__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,79,prior_operator_error_susceptibility__level_mid,1
20,extended_run_001,prt_0020_00,scn_0020,82,prior_operator_fatigue__level_mid,1
20,extended_run_001,prt_0020_00,scn_0020,84,prior_operator_skill__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,86,prior_operator_total_estimated_time__level_high,1
20,extended_run_001,prt_0020_00,scn_0020,90,prior_procedure_branch_count__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,93,prior_procedure_steps__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,96,prior_repetition_expected_count__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,98,prior_symbol_group_count__level_high,1
20,extended_run_001,prt_0020_00,scn_0020,102,prior_time_pressure_index__level_low,1
20,extended_run_001,prt_0020_00,scn_0020,104,prior_total_nominal_time__level_high,1
20,extended_run_001,prt_0020_00,scn_0020,108,prior_verification_required__present,1
21,extended_run_001,prt_0021_00,scn_0021,1,fact_duration_sec__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,4,fact_error_count__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,7,fact_recheck_count__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,10,fact_reject_count__present,1
21,extended_run_001,prt_0021_00,scn_0021,11,fact_success__absent,1
21,extended_run_001,prt_0021_00,scn_0021,15,prior_alpha_ratio__level_mid,1
21,extended_run_001,prt_0021_00,scn_0021,16,prior_attention_deficit__level_high,1
21,extended_run_001,prt_0021_00,scn_0021,19,prior_coding_tool_type__value_codebook,1
21,extended_run_001,prt_0021_00,scn_0021,24,prior_condition_mean_adjusted_attention__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,27,prior_condition_noise_adjustment__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,30,prior_condition_noise_level__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,34,prior_condition_profile__value_normal,1
21,extended_run_001,prt_0021_00,scn_0021,36,prior_condition_time_pressure__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,39,prior_condition_total_adjusted_time__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,43,prior_control_expected_detection_rate__level_mid,1
21,extended_run_001,prt_0021_00,scn_0021,45,prior_control_intensity__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,48,prior_control_marker_ratio__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,50,prior_digit_ratio__level_high,1
21,extended_run_001,prt_0021_00,scn_0021,55,prior_expected_error_probability__level_mid,1
21,extended_run_001,prt_0021_00,scn_0021,57,prior_manual_operation_count__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,60,prior_mean_complexity__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,62,prior_mean_message_criticality__level_high,1
21,extended_run_001,prt_0021_00,scn_0021,66,prior_memory_load_index__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,69,prior_message_entropy_estimate__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,72,prior_message_length__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,75,prior_operator_attention__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,79,prior_operator_error_susceptibility__level_mid,1
21,extended_run_001,prt_0021_00,scn_0021,82,prior_operator_fatigue__level_mid,1
21,extended_run_001,prt_0021_00,scn_0021,84,prior_operator_skill__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,87,prior_operator_total_estimated_time__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,90,prior_procedure_branch_count__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,94,prior_procedure_steps__level_mid,1
21,extended_run_001,prt_0021_00,scn_0021,97,prior_repetition_expected_count__level_mid,1
21,extended_run_001,prt_0021_00,scn_0021,99,prior_symbol_group_count__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,102,prior_time_pressure_index__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,105,prior_total_nominal_time__level_low,1
21,extended_run_001,prt_0021_00,scn_0021,108,prior_verification_required__present,1
22,extended_run_001,prt_0022_00,scn_0022,2,fact_duration_sec__level_mid,1
22,extended_run_001,prt_0022_00,scn_0022,4,fact_error_count__level_low,1
22,extended_run_001,prt_0022_00,scn_0022,7,fact_recheck_count__level_low,1
22,extended_run_001,prt_0022_00,scn_0022,10,fact_reject_count__present,1
22,extended_run_001,prt_0022_00,scn_0022,11,fact_success__absent,1
22,extended_run_001,prt_0022_00,scn_0022,14,prior_alpha_ratio__level_low,1
22,extended_run_001,prt_0022_00,scn_0022,16,prior_attention_deficit__level_high,1
22,extended_run_001,prt_0022_00,scn_0022,19,prior_coding_tool_type__value_codebook,1
22,extended_run_001,prt_0022_00,scn_0022,24,prior_condition_mean_adjusted_attention__level_low,1
22,extended_run_001,prt_0022_00,scn_0022,28,prior_condition_noise_adjustment__level_mid,1
22,extended_run_001,prt_0022_00,scn_0022,31,prior_condition_noise_level__level_mid,1
22,extended_run_001,prt_0022_00,scn_0022,33,prior_condition_profile__value_moderate,1
22,extended_run_001,prt_0022_00,scn_0022,36,prior_condition_time_pressure__level_low,1
22,extended_run_001,prt_0022_00,scn_0022,40,prior_condition_total_adjusted_time__level_mid,1
22,extended_run_001,prt_0022_00,scn_0022,42,prior_control_expected_detection_rate__level_low,1
22,extended_run_001,prt_0022_00,scn_0022,45,prior_control_intensity__level_low,1
22,extended_run_001,prt_0022_00,scn_0022,48,prior_control_marker_ratio__level_low,1
22,extended_run_001,prt_0022_00,scn_0022,50,prior_digit_ratio__level_high,1
22,extended_run_001,prt_0022_00,scn_0022,53,prior_expected_error_probability__level_high,1
22,extended_run_001,prt_0022_00,scn_0022,58,prior_manual_operation_count__level_mid,1
22,extended_run_001,prt_0022_00,scn_0022,61,prior_mean_complexity__level_mid,1
22,extended_run_001,prt_0022_00,scn_0022,62,prior_mean_message_criticality__level_high,1
22,extended_run_001,prt_0022_00,scn_0022,67,prior_memory_load_index__level_mid,1
22,extended_run_001,prt_0022_00,scn_0022,70,prior_message_entropy_estimate__level_mid,1
22,extended_run_001,prt_0022_00,scn_0022,72,prior_message_length__level_low,1
22,extended_run_001,prt_0022_00,scn_0022,75,prior_operator_attention__level_low,1
22,extended_run_001,prt_0022_00,scn_0022,77,prior_operator_error_susceptibility__level_high,1
22,extended_run_001,prt_0022_00,scn_0022,82,prior_operator_fatigue__level_mid,1
22,extended_run_001,prt_0022_00,scn_0022,84,prior_operator_skill__level_low,1
22,extended_run_001,prt_0022_00,scn_0022,88,prior_operator_total_estimated_time__level_mid,1
22,extended_run_001,prt_0022_00,scn_0022,90,prior_procedure_branch_count__level_low,1
22,extended_run_001,prt_0022_00,scn_0022,92,prior_procedure_steps__level_high,1
22,extended_run_001,prt_0022_00,scn_0022,97,prior_repetition_expected_count__level_mid,1
22,extended_run_001,prt_0022_00,scn_0022,99,prior_symbol_group_count__level_low,1
22,extended_run_001,prt_0022_00,scn_0022,102,prior_time_pressure_index__level_low,1
22,extended_run_001,prt_0022_00,scn_0022,106,prior_total_nominal_time__level_mid,1
22,extended_run_001,prt_0022_00,scn_0022,108,prior_verification_required__present,1
23,extended_run_001,prt_0023_00,scn_0023,2,fact_duration_sec__level_mid,1
23,extended_run_001,prt_0023_00,scn_0023,5,fact_error_count__level_mid,1
23,extended_run_001,prt_0023_00,scn_0023,7,fact_recheck_count__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,10,fact_reject_count__present,1
23,extended_run_001,prt_0023_00,scn_0023,11,fact_success__absent,1
23,extended_run_001,prt_0023_00,scn_0023,14,prior_alpha_ratio__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,16,prior_attention_deficit__level_high,1
23,extended_run_001,prt_0023_00,scn_0023,22,prior_coding_tool_type__value_table,1
23,extended_run_001,prt_0023_00,scn_0023,24,prior_condition_mean_adjusted_attention__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,28,prior_condition_noise_adjustment__level_mid,1
23,extended_run_001,prt_0023_00,scn_0023,31,prior_condition_noise_level__level_mid,1
23,extended_run_001,prt_0023_00,scn_0023,33,prior_condition_profile__value_moderate,1
23,extended_run_001,prt_0023_00,scn_0023,36,prior_condition_time_pressure__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,39,prior_condition_total_adjusted_time__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,42,prior_control_expected_detection_rate__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,45,prior_control_intensity__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,48,prior_control_marker_ratio__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,50,prior_digit_ratio__level_high,1
23,extended_run_001,prt_0023_00,scn_0023,53,prior_expected_error_probability__level_high,1
23,extended_run_001,prt_0023_00,scn_0023,57,prior_manual_operation_count__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,61,prior_mean_complexity__level_mid,1
23,extended_run_001,prt_0023_00,scn_0023,62,prior_mean_message_criticality__level_high,1
23,extended_run_001,prt_0023_00,scn_0023,67,prior_memory_load_index__level_mid,1
23,extended_run_001,prt_0023_00,scn_0023,68,prior_message_entropy_estimate__level_high,1
23,extended_run_001,prt_0023_00,scn_0023,72,prior_message_length__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,75,prior_operator_attention__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,77,prior_operator_error_susceptibility__level_high,1
23,extended_run_001,prt_0023_00,scn_0023,82,prior_operator_fatigue__level_mid,1
23,extended_run_001,prt_0023_00,scn_0023,84,prior_operator_skill__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,87,prior_operator_total_estimated_time__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,91,prior_procedure_branch_count__level_mid,1
23,extended_run_001,prt_0023_00,scn_0023,93,prior_procedure_steps__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,97,prior_repetition_expected_count__level_mid,1
23,extended_run_001,prt_0023_00,scn_0023,99,prior_symbol_group_count__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,102,prior_time_pressure_index__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,105,prior_total_nominal_time__level_low,1
23,extended_run_001,prt_0023_00,scn_0023,108,prior_verification_required__present,1
24,extended_run_001,prt_0024_00,scn_0024,0,fact_duration_sec__level_high,1
24,extended_run_001,prt_0024_00,scn_0024,3,fact_error_count__level_high,1
24,extended_run_001,prt_0024_00,scn_0024,7,fact_recheck_count__level_low,1
24,extended_run_001,prt_0024_00,scn_0024,10,fact_reject_count__present,1
24,extended_run_001,prt_0024_00,scn_0024,11,fact_success__absent,1
24,extended_run_001,prt_0024_00,scn_0024,13,prior_alpha_ratio__level_high,1
24,extended_run_001,prt_0024_00,scn_0024,16,prior_attention_deficit__level_high,1
24,extended_run_001,prt_0024_00,scn_0024,22,prior_coding_tool_type__value_table,1
24,extended_run_001,prt_0024_00,scn_0024,24,prior_condition_mean_adjusted_attention__level_low,1
24,extended_run_001,prt_0024_00,scn_0024,28,prior_condition_noise_adjustment__level_mid,1
24,extended_run_001,prt_0024_00,scn_0024,31,prior_condition_noise_level__level_mid,1
24,extended_run_001,prt_0024_00,scn_0024,33,prior_condition_profile__value_moderate,1
24,extended_run_001,prt_0024_00,scn_0024,36,prior_condition_time_pressure__level_low,1
24,extended_run_001,prt_0024_00,scn_0024,40,prior_condition_total_adjusted_time__level_mid,1
24,extended_run_001,prt_0024_00,scn_0024,43,prior_control_expected_detection_rate__level_mid,1
24,extended_run_001,prt_0024_00,scn_0024,45,prior_control_intensity__level_low,1
24,extended_run_001,prt_0024_00,scn_0024,49,prior_control_marker_ratio__level_mid,1
24,extended_run_001,prt_0024_00,scn_0024,51,prior_digit_ratio__level_low,1
24,extended_run_001,prt_0024_00,scn_0024,53,prior_expected_error_probability__level_high,1
24,extended_run_001,prt_0024_00,scn_0024,57,prior_manual_operation_count__level_low,1
24,extended_run_001,prt_0024_00,scn_0024,59,prior_mean_complexity__level_high,1
24,extended_run_001,prt_0024_00,scn_0024,62,prior_mean_message_criticality__level_high,1
24,extended_run_001,prt_0024_00,scn_0024,67,prior_memory_load_index__level_mid,1
24,extended_run_001,prt_0024_00,scn_0024,68,prior_message_entropy_estimate__level_high,1
24,extended_run_001,prt_0024_00,scn_0024,73,prior_message_length__level_mid,1
24,extended_run_001,prt_0024_00,scn_0024,75,prior_operator_attention__level_low,1
24,extended_run_001,prt_0024_00,scn_0024,77,prior_operator_error_susceptibility__level_high,1
24,extended_run_001,prt_0024_00,scn_0024,82,prior_operator_fatigue__level_mid,1
24,extended_run_001,prt_0024_00,scn_0024,84,prior_operator_skill__level_low,1
24,extended_run_001,prt_0024_00,scn_0024,88,prior_operator_total_estimated_time__level_mid,1
24,extended_run_001,prt_0024_00,scn_0024,91,prior_procedure_branch_count__level_mid,1
24,extended_run_001,prt_0024_00,scn_0024,93,prior_procedure_steps__level_low,1
24,extended_run_001,prt_0024_00,scn_0024,97,prior_repetition_expected_count__level_mid,1
24,extended_run_001,prt_0024_00,scn_0024,100,prior_symbol_group_count__level_mid,1
24,extended_run_001,prt_0024_00,scn_0024,102,prior_time_pressure_index__level_low,1
24,extended_run_001,prt_0024_00,scn_0024,106,prior_total_nominal_time__level_mid,1
24,extended_run_001,prt_0024_00,scn_0024,108,prior_verification_required__present,1
25,extended_run_001,prt_0025_00,scn_0025,2,fact_duration_sec__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,5,fact_error_count__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,7,fact_recheck_count__level_low,1
25,extended_run_001,prt_0025_00,scn_0025,9,fact_reject_count__absent,1
25,extended_run_001,prt_0025_00,scn_0025,11,fact_success__absent,1
25,extended_run_001,prt_0025_00,scn_0025,13,prior_alpha_ratio__level_high,1
25,extended_run_001,prt_0025_00,scn_0025,16,prior_attention_deficit__level_high,1
25,extended_run_001,prt_0025_00,scn_0025,22,prior_coding_tool_type__value_table,1
25,extended_run_001,prt_0025_00,scn_0025,24,prior_condition_mean_adjusted_attention__level_low,1
25,extended_run_001,prt_0025_00,scn_0025,28,prior_condition_noise_adjustment__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,31,prior_condition_noise_level__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,33,prior_condition_profile__value_moderate,1
25,extended_run_001,prt_0025_00,scn_0025,36,prior_condition_time_pressure__level_low,1
25,extended_run_001,prt_0025_00,scn_0025,40,prior_condition_total_adjusted_time__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,43,prior_control_expected_detection_rate__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,45,prior_control_intensity__level_low,1
25,extended_run_001,prt_0025_00,scn_0025,49,prior_control_marker_ratio__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,51,prior_digit_ratio__level_low,1
25,extended_run_001,prt_0025_00,scn_0025,54,prior_expected_error_probability__level_low,1
25,extended_run_001,prt_0025_00,scn_0025,58,prior_manual_operation_count__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,60,prior_mean_complexity__level_low,1
25,extended_run_001,prt_0025_00,scn_0025,63,prior_mean_message_criticality__level_low,1
25,extended_run_001,prt_0025_00,scn_0025,66,prior_memory_load_index__level_low,1
25,extended_run_001,prt_0025_00,scn_0025,69,prior_message_entropy_estimate__level_low,1
25,extended_run_001,prt_0025_00,scn_0025,73,prior_message_length__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,75,prior_operator_attention__level_low,1
25,extended_run_001,prt_0025_00,scn_0025,77,prior_operator_error_susceptibility__level_high,1
25,extended_run_001,prt_0025_00,scn_0025,82,prior_operator_fatigue__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,84,prior_operator_skill__level_low,1
25,extended_run_001,prt_0025_00,scn_0025,88,prior_operator_total_estimated_time__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,90,prior_procedure_branch_count__level_low,1
25,extended_run_001,prt_0025_00,scn_0025,94,prior_procedure_steps__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,97,prior_repetition_expected_count__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,100,prior_symbol_group_count__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,102,prior_time_pressure_index__level_low,1
25,extended_run_001,prt_0025_00,scn_0025,106,prior_total_nominal_time__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,107,prior_verification_required__absent,1
26,extended_run_001,prt_0026_00,scn_0026,0,fact_duration_sec__level_high,1
26,extended_run_001,prt_0026_00,scn_0026,3,fact_error_count__level_high,1
26,extended_run_001,prt_0026_00,scn_0026,7,fact_recheck_count__level_low,1
