topic_id,token_id,token,document_frequency,weight
4,86,prior_symbol_group_count__level_low,66,0.012121181468
4,87,prior_symbol_group_count__level_mid,42,0.00934165310094
4,88,prior_time_pressure_index__level_high,33,0.011522569503
4,89,prior_time_pressure_index__level_low,78,0.00941996112196
4,90,prior_time_pressure_index__level_mid,39,0.000211043329176
4,91,prior_total_nominal_time__level_high,50,0.00360458047663
4,92,prior_total_nominal_time__level_low,50,0.000215567269135
4,93,prior_total_nominal_time__level_mid,50,0.0144251110241
4,94,prior_verification_required__absent,90,0.000211770359446
4,95,prior_verification_required__present,60,0.0200357737288
